user_id,product_id,preference_score
6356,57,0.91
6356,738,0.98
6356,600,0.88
6356,869,0.26
6356,358,0.9
6356,48,0.74
6356,807,0.66
6356,614,0.63
6356,367,0.97
6356,536,0.65
6356,54,0.81
6356,677,0.89
6356,661,0.18
6356,794,0.34
6356,244,0.14
6356,640,0.28
6356,553,0.56
6356,482,0.23
6356,604,0.2
6356,572,0.79
6356,877,0.9
6356,153,0.38
6356,752,0.89
6356,739,0.33
6356,356,0.61
6356,513,0.83
6356,297,0.89
6356,261,0.87
6356,944,0.22
6356,112,1.0
6356,183,0.69
6356,301,0.71
6356,228,0.24
6356,646,0.86
6356,610,0.51
6356,811,0.64
6356,948,0.52
6356,6,0.9
6356,212,0.59
6356,154,0.53
6356,192,0.9
6356,259,0.13
6356,446,0.61
6356,728,0.31
6356,623,0.54
6356,857,0.66
6356,893,0.64
6356,796,0.64
6356,81,0.41
6356,126,0.75
6356,418,0.66
6356,99,0.2
6356,603,0.57
6356,436,0.26
6356,104,0.26
6356,466,0.6
6356,674,0.84
6356,171,0.2
6356,195,0.51
6356,440,0.9
6356,598,0.91
6356,65,0.37
6356,18,0.9
6356,751,0.14
6356,408,0.72
6356,928,0.68
6356,813,0.64
6356,429,0.87
6356,888,0.98
6356,19,0.72
6356,760,0.7
6356,174,0.53
6356,288,0.71
6356,896,0.87
6356,353,0.36
6356,488,0.44
6356,721,0.93
6356,898,0.57
6356,508,0.49
6356,946,0.84
6356,881,0.48
6356,374,0.68
6356,506,0.81
6356,973,0.1
6356,935,0.85
6357,519,0.17
6357,925,0.79
6357,131,0.17
6357,380,0.58
6357,977,0.42
6357,902,0.12
6357,532,0.4
6357,961,0.53
6357,71,0.39
6357,226,0.31
6357,831,0.2
6357,857,0.38
6357,121,0.25
6357,663,0.49
6357,199,0.43
6357,361,0.12
6357,604,0.73
6357,561,0.7
6357,612,0.72
6357,895,0.46
6357,879,0.62
6357,304,0.36
6357,471,0.21
6357,883,0.83
6357,634,0.2
6357,61,0.86
6357,15,0.63
6357,178,0.76
6357,959,0.51
6357,19,0.6
6357,394,0.11
6357,623,0.28
6357,878,0.86
6357,334,1.0
6357,288,0.17
6357,467,0.23
6357,2,0.94
6357,290,0.98
6357,962,0.54
6357,571,0.74
6357,161,0.68
6357,353,0.81
6357,104,0.92
6357,844,0.58
6357,182,0.86
6357,948,0.69
6357,986,0.62
6357,666,0.83
6357,862,0.64
6357,606,0.23
6357,35,0.82
6357,323,0.4
6357,859,0.1
6357,822,0.68
6357,205,0.93
6357,326,0.32
6357,37,0.46
6357,580,0.75
6357,101,0.59
6357,168,0.81
6357,139,0.46
6357,480,0.55
6357,847,0.33
6357,698,0.49
6357,656,0.38
6357,17,0.3
6357,256,0.35
6357,54,0.69
6357,370,0.54
6357,444,0.76
6357,626,0.22
6357,625,0.37
6357,271,0.19
6357,934,0.16
6357,230,0.71
6357,27,0.43
6357,173,0.78
6357,132,0.48
6357,860,0.21
6357,829,0.66
6357,499,0.41
6357,292,0.79
6357,896,0.9
6357,982,0.65
6357,317,0.19
6357,752,0.73
6357,930,0.82
6357,369,0.19
6357,259,0.49
6357,433,0.45
6357,207,0.79
6357,381,0.44
6357,452,0.51
6357,585,0.82
6357,248,0.33
6357,992,0.6
6357,861,0.44
6357,723,0.57
6357,371,0.51
6357,10,0.71
6358,320,0.84
6358,885,0.31
6358,964,0.79
6358,921,0.91
6358,526,0.5
6358,78,0.42
6358,302,0.65
6358,919,0.42
6358,917,0.32
6358,420,0.14
6358,551,0.71
6358,136,0.58
6358,946,0.82
6358,405,0.21
6358,307,0.55
6358,665,0.84
6358,542,0.69
6358,599,0.39
6358,769,0.31
6358,767,0.55
6358,558,0.39
6358,731,0.93
6358,481,0.35
6358,304,0.31
6358,676,0.56
6358,245,0.6
6358,484,0.36
6358,382,0.31
6358,200,0.82
6358,313,0.21
6358,368,0.93
6358,603,0.89
6358,195,0.13
6358,939,0.53
6358,98,0.28
6358,178,0.27
6358,579,0.98
6358,747,0.7
6358,279,0.87
6358,56,0.3
6358,754,0.17
6358,604,0.5
6358,378,0.32
6358,993,0.38
6358,717,0.62
6358,538,0.3
6358,254,0.9
6358,373,0.73
6358,667,0.66
6358,130,0.33
6358,872,0.52
6358,58,0.56
6358,516,0.39
6358,988,0.53
6358,268,0.72
6358,87,0.58
6358,244,0.19
6358,778,0.74
6358,495,0.35
6358,66,0.14
6358,845,0.6
6358,13,0.68
6358,271,0.25
6358,396,0.86
6358,631,0.87
6358,953,0.37
6358,270,0.68
6358,888,0.98
6358,595,0.75
6358,121,0.7
6358,556,0.58
6358,239,0.54
6358,52,0.11
6358,723,0.17
6358,954,0.95
6358,575,0.15
6358,693,0.85
6358,887,0.14
6358,773,0.64
6358,491,0.38
6358,159,0.44
6358,859,0.6
6358,354,0.37
6358,873,0.51
6358,607,0.74
6358,879,0.24
6358,415,0.82
6358,741,0.64
6358,290,0.95
6358,618,0.36
6358,829,0.28
6358,784,0.19
6358,28,0.55
6358,355,0.98
6358,863,0.38
6358,192,0.67
6358,248,0.93
6358,973,0.19
6358,711,0.68
6358,825,0.74
6359,209,0.61
6359,509,0.79
6359,891,0.79
6359,505,0.27
6359,698,0.51
6359,184,0.94
6359,324,0.48
6359,747,0.15
6359,44,0.32
6359,57,0.42
6359,224,0.58
6359,474,0.47
6359,12,0.84
6359,470,0.43
6359,412,0.23
6359,877,0.17
6359,355,0.66
6359,207,0.89
6359,243,0.59
6359,322,0.62
6359,781,0.98
6359,543,0.2
6359,814,0.67
6359,743,0.88
6359,285,0.75
6359,699,0.39
6359,90,0.11
6359,214,0.73
6359,43,0.19
6359,133,0.72
6359,117,0.91
6359,558,0.77
6359,820,0.28
6359,191,0.26
6359,971,0.47
6359,723,0.36
6359,410,0.93
6359,784,0.21
6359,178,0.57
6359,303,0.73
6359,176,0.12
6359,551,0.57
6359,772,0.17
6359,472,0.17
6359,809,0.97
6359,323,0.76
6359,922,0.27
6359,297,0.75
6359,333,0.15
6359,405,0.33
6359,402,0.65
6359,503,0.49
6359,786,0.62
6359,575,0.23
6359,308,0.15
6359,374,0.77
6359,804,0.74
6359,961,0.22
6359,652,0.14
6359,331,0.63
6359,919,0.63
6359,550,0.61
6359,14,0.15
6359,170,0.87
6359,719,0.94
6359,162,0.8
6359,926,0.91
6359,85,0.19
6359,937,0.58
6359,42,0.11
6359,584,0.89
6359,457,0.85
6359,34,0.23
6359,218,0.92
6359,773,0.69
6359,793,0.71
6359,994,0.92
6359,192,0.98
6359,177,0.22
6359,779,0.43
6359,467,0.72
6359,340,0.42
6359,319,0.8
6359,933,0.82
6359,866,0.87
6359,740,0.44
6359,851,0.33
6359,654,0.22
6359,568,0.87
6359,566,0.37
6359,589,0.92
6359,266,0.37
6359,379,0.38
6359,72,0.76
6359,411,0.43
6359,247,0.72
6359,981,0.52
6359,774,0.47
6359,522,0.37
6359,391,0.43
6360,548,0.71
6360,339,0.54
6360,301,0.72
6360,764,0.27
6360,206,0.19
6360,159,0.4
6360,379,0.99
6360,961,0.11
6360,546,0.3
6360,716,0.16
6360,398,0.62
6360,470,0.14
6360,624,0.98
6360,891,0.86
6360,274,0.2
6360,821,0.88
6360,756,0.32
6360,171,0.59
6360,390,0.1
6360,15,0.65
6360,195,0.66
6360,344,0.13
6360,420,0.92
6360,897,0.83
6360,240,0.37
6360,423,0.61
6360,186,0.31
6360,513,0.45
6360,107,0.84
6360,735,0.47
6360,919,0.15
6360,612,0.82
6360,48,0.51
6360,481,0.59
6360,900,0.18
6360,965,0.86
6360,882,0.6
6360,310,0.94
6360,493,0.98
6360,701,0.84
6360,697,0.93
6360,910,0.61
6360,410,0.6
6360,388,0.42
6360,656,0.56
6360,574,0.77
6360,576,0.17
6360,887,0.53
6360,211,0.63
6360,97,0.42
6360,103,0.35
6360,355,0.59
6360,895,0.54
6360,322,0.51
6360,236,0.54
6360,324,0.3
6360,222,0.86
6360,234,0.32
6360,43,0.43
6360,673,0.53
6360,733,0.5
6360,707,0.16
6360,751,0.61
6360,793,0.62
6360,740,0.62
6360,634,0.88
6360,988,0.3
6360,185,0.34
6360,200,0.18
6360,258,0.11
6360,609,0.56
6360,350,0.39
6360,533,0.23
6360,564,0.85
6360,114,0.98
6360,6,0.88
6360,442,0.79
6360,545,0.13
6360,243,0.99
6360,214,0.24
6360,279,0.8
6360,727,0.46
6360,408,0.4
6360,586,0.17
6360,259,0.44
6360,998,0.18
6360,460,0.93
6360,963,0.42
6360,102,1.0
6360,302,0.92
6360,629,0.79
6360,962,0.46
6360,12,0.94
6360,298,0.66
6360,197,0.72
6360,975,0.43
6360,864,0.95
6360,709,0.15
6360,971,0.27
6360,208,0.96
6361,188,0.72
6361,699,0.66
6361,903,0.23
6361,467,0.41
6361,740,0.16
6361,297,0.54
6361,289,0.73
6361,669,0.44
6361,75,0.56
6361,223,0.58
6361,521,0.92
6361,603,0.76
6361,17,0.27
6361,996,0.8
6361,814,0.88
6361,975,0.28
6361,759,0.64
6361,696,0.62
6361,788,0.89
6361,550,0.54
6361,122,0.5
6361,719,0.93
6361,641,0.53
6361,948,0.28
6361,988,0.82
6361,345,0.96
6361,987,0.42
6361,929,0.98
6361,458,0.65
6361,9,0.41
6361,170,0.22
6361,708,0.16
6361,536,0.9
6361,931,0.14
6361,265,0.3
6361,253,0.75
6361,269,0.52
6361,607,0.14
6361,503,0.59
6361,739,0.92
6361,351,0.31
6361,813,0.51
6361,461,0.89
6361,112,0.26
6361,588,0.44
6361,854,0.26
6361,328,0.78
6361,790,0.78
6361,154,0.43
6361,260,0.1
6361,440,0.52
6361,894,0.78
6361,2,0.58
6361,370,0.12
6361,410,0.45
6361,615,0.3
6361,470,0.55
6361,430,0.47
6361,857,0.1
6361,999,0.97
6361,110,0.54
6361,937,0.41
6361,25,0.75
6361,851,0.55
6361,807,0.37
6361,478,0.66
6361,97,0.96
6361,717,0.83
6361,330,0.84
6361,417,0.67
6361,164,0.65
6361,264,0.53
6361,240,0.7
6361,959,0.6
6361,705,0.72
6361,769,0.17
6361,579,0.97
6361,593,0.36
6361,3,0.49
6361,580,0.52
6361,896,0.98
6361,623,0.61
6361,186,0.6
6361,624,1.0
6361,594,0.67
6361,374,0.93
6361,377,0.84
6361,263,0.76
6361,73,0.88
6361,563,0.11
6361,43,0.17
6361,34,0.17
6361,534,0.23
6361,96,0.49
6361,414,1.0
6361,541,0.2
6361,255,0.62
6361,147,0.79
6361,482,0.85
6361,850,0.81
6362,434,0.71
6362,612,0.2
6362,50,0.53
6362,340,0.31
6362,686,0.48
6362,896,0.9
6362,229,0.6
6362,366,0.69
6362,301,0.61
6362,314,0.42
6362,174,0.27
6362,930,0.78
6362,433,0.15
6362,524,0.3
6362,628,0.22
6362,31,0.6
6362,537,0.32
6362,660,0.95
6362,185,0.38
6362,239,0.57
6362,778,0.3
6362,486,0.17
6362,729,0.51
6362,505,0.57
6362,578,0.83
6362,732,0.78
6362,875,0.11
6362,452,0.47
6362,208,0.68
6362,86,0.25
6362,114,0.46
6362,471,0.75
6362,263,0.87
6362,52,0.38
6362,448,0.48
6362,117,0.6
6362,633,0.84
6362,533,0.18
6362,607,0.91
6362,327,0.23
6362,487,0.87
6362,869,0.48
6362,723,0.99
6362,254,0.81
6362,120,0.92
6362,864,0.12
6362,767,0.9
6362,315,0.91
6362,287,0.7
6362,659,0.71
6362,532,0.85
6362,692,0.95
6362,914,0.44
6362,196,0.19
6362,404,0.32
6362,525,0.97
6362,702,0.99
6362,745,0.66
6362,588,0.8
6362,722,0.43
6362,815,0.83
6362,85,0.51
6362,851,0.7
6362,913,0.69
6362,138,0.33
6362,649,0.73
6362,136,0.81
6362,88,0.49
6362,182,0.9
6362,688,0.52
6362,454,0.95
6362,75,0.71
6362,868,0.43
6362,788,0.56
6362,749,0.88
6362,341,0.49
6362,319,0.42
6362,140,0.75
6362,410,0.54
6362,281,0.71
6362,756,0.71
6362,285,0.68
6362,641,0.69
6362,982,0.83
6362,376,0.3
6362,613,0.54
6362,388,0.9
6362,39,0.18
6362,812,0.18
6362,485,0.83
6362,429,0.43
6362,937,0.61
6362,799,0.79
6362,863,0.42
6362,282,0.17
6362,8,0.34
6362,358,0.88
6362,819,0.92
6362,717,0.66
6362,307,0.5
6363,102,0.24
6363,6,0.1
6363,273,0.87
6363,613,0.51
6363,164,0.4
6363,33,0.87
6363,330,0.51
6363,578,0.15
6363,349,0.12
6363,728,0.16
6363,585,0.63
6363,110,0.19
6363,166,0.84
6363,274,0.85
6363,519,0.16
6363,813,0.71
6363,311,0.17
6363,157,0.58
6363,60,0.79
6363,35,0.36
6363,804,0.96
6363,368,0.65
6363,928,0.11
6363,21,0.99
6363,860,0.53
6363,712,0.97
6363,750,0.81
6363,171,0.5
6363,816,0.8
6363,44,0.3
6363,934,0.29
6363,611,0.17
6363,219,0.85
6363,83,0.87
6363,509,0.47
6363,397,0.53
6363,95,0.25
6363,657,0.76
6363,114,0.99
6363,290,0.18
6363,858,0.34
6363,113,0.59
6363,400,0.97
6363,30,0.33
6363,442,0.81
6363,683,0.75
6363,74,0.26
6363,480,0.76
6363,121,0.62
6363,897,0.54
6363,428,0.51
6363,639,0.43
6363,277,0.37
6363,303,0.4
6363,149,0.53
6363,146,0.71
6363,270,0.7
6363,742,0.91
6363,16,0.18
6363,919,0.29
6363,830,0.88
6363,658,0.9
6363,323,0.51
6363,449,0.69
6363,557,0.84
6363,502,0.54
6363,537,0.79
6363,336,0.36
6363,89,0.58
6363,409,0.13
6363,161,0.24
6363,39,0.83
6363,884,0.74
6363,911,0.76
6363,747,0.33
6363,238,0.96
6363,872,0.86
6363,100,0.61
6363,895,0.21
6363,574,0.66
6363,390,0.11
6363,326,0.57
6363,565,0.69
6363,635,0.18
6363,426,0.8
6363,924,0.73
6363,236,0.6
6363,833,0.71
6363,752,0.26
6363,899,0.74
6363,741,0.23
6363,505,0.19
6363,981,0.16
6363,76,0.58
6363,399,0.22
6363,661,0.96
6363,844,0.41
6363,269,0.93
6363,605,0.32
6363,809,0.7
6364,418,0.5
6364,907,0.68
6364,146,0.51
6364,166,0.44
6364,784,0.94
6364,240,0.76
6364,846,0.18
6364,978,0.68
6364,488,0.52
6364,812,0.91
6364,374,0.46
6364,623,0.4
6364,105,0.57
6364,423,0.55
6364,672,0.6
6364,17,0.11
6364,712,0.98
6364,388,0.28
6364,300,0.44
6364,217,0.68
6364,79,0.96
6364,170,0.68
6364,700,0.68
6364,991,0.25
6364,356,0.11
6364,325,0.94
6364,995,0.9
6364,608,0.56
6364,919,0.66
6364,610,0.79
6364,583,0.92
6364,244,0.19
6364,463,0.33
6364,102,0.87
6364,135,0.3
6364,320,0.33
6364,49,0.6
6364,680,0.78
6364,425,0.49
6364,899,0.9
6364,155,0.37
6364,974,0.74
6364,165,0.69
6364,708,0.96
6364,440,0.41
6364,502,0.75
6364,647,0.66
6364,248,0.82
6364,193,0.25
6364,984,0.61
6364,312,0.73
6364,355,0.92
6364,944,0.84
6364,616,0.49
6364,301,0.16
6364,328,0.68
6364,362,0.11
6364,95,0.69
6364,245,0.12
6364,60,0.76
6364,491,0.13
6364,259,0.93
6364,685,0.31
6364,744,0.98
6364,954,0.57
6364,435,0.62
6364,327,0.72
6364,194,0.21
6364,419,0.42
6364,88,0.68
6364,287,0.36
6364,758,0.58
6364,790,0.99
6364,584,0.33
6364,407,0.15
6364,23,0.3
6364,933,0.91
6364,63,0.68
6364,103,0.21
6364,495,0.96
6364,132,0.7
6364,936,0.32
6364,906,0.63
6364,877,0.33
6364,467,0.89
6364,730,0.63
6364,341,0.6
6364,385,0.62
6364,310,0.8
6364,722,0.79
6364,384,0.28
6364,816,0.93
6364,116,0.58
6364,870,0.78
6364,512,0.94
6364,118,0.26
6364,807,0.31
6364,422,0.42
6364,168,0.99
6364,736,0.2
6365,151,0.2
6365,70,0.28
6365,513,0.59
6365,952,0.11
6365,430,0.29
6365,219,0.54
6365,880,0.52
6365,512,0.47
6365,607,0.29
6365,787,0.9
6365,749,0.54
6365,525,0.63
6365,343,0.71
6365,937,0.72
6365,418,0.82
6365,288,0.59
6365,332,0.32
6365,304,0.12
6365,978,0.99
6365,959,0.99
6365,270,0.92
6365,650,0.62
6365,786,0.48
6365,221,0.86
6365,632,0.98
6365,641,0.83
6365,754,0.88
6365,847,0.87
6365,737,0.76
6365,360,0.43
6365,110,0.61
6365,423,0.95
6365,706,0.71
6365,791,0.44
6365,480,0.88
6365,383,0.26
6365,928,0.75
6365,866,0.45
6365,685,0.44
6365,232,0.27
6365,344,0.9
6365,173,0.22
6365,422,0.74
6365,91,0.34
6365,365,0.98
6365,90,1.0
6365,660,0.42
6365,953,0.14
6365,286,0.77
6365,905,0.21
6365,763,0.64
6365,147,0.22
6365,457,0.65
6365,395,0.53
6365,661,0.26
6365,582,0.22
6365,681,0.93
6365,606,0.91
6365,594,0.7
6365,873,0.76
6365,190,0.47
6365,504,0.48
6365,401,0.27
6365,32,0.8
6365,601,0.17
6365,741,0.54
6365,246,0.57
6365,554,0.91
6365,388,0.22
6365,353,0.28
6365,835,0.77
6365,852,0.59
6365,563,0.52
6365,738,0.38
6365,251,0.26
6365,879,0.97
6365,830,0.73
6365,129,0.76
6365,548,0.16
6365,143,0.61
6365,437,0.4
6365,701,0.73
6365,593,0.94
6365,468,0.69
6365,887,0.76
6365,405,0.91
6365,178,0.65
6365,30,0.42
6365,166,0.28
6365,903,0.31
6365,56,0.44
6365,679,0.39
6365,949,0.24
6365,600,0.9
6365,150,0.49
6365,522,0.27
6365,692,0.24
6365,465,0.13
6365,537,0.75
6365,534,0.58
6366,593,0.6
6366,907,0.13
6366,888,0.7
6366,910,0.34
6366,597,0.82
6366,206,0.47
6366,550,0.57
6366,867,0.92
6366,133,0.51
6366,461,0.37
6366,757,0.43
6366,252,0.88
6366,690,0.59
6366,349,0.94
6366,121,0.96
6366,448,0.87
6366,921,0.27
6366,553,0.56
6366,83,0.97
6366,266,0.91
6366,707,0.53
6366,879,0.83
6366,492,0.37
6366,235,0.18
6366,154,0.7
6366,90,0.66
6366,418,0.52
6366,618,0.55
6366,233,0.31
6366,672,0.52
6366,468,0.41
6366,961,0.28
6366,267,0.28
6366,662,0.87
6366,602,0.8
6366,613,0.44
6366,75,0.29
6366,282,0.51
6366,749,0.72
6366,941,0.5
6366,667,0.7
6366,596,0.4
6366,377,0.73
6366,871,0.94
6366,673,0.25
6366,25,0.31
6366,687,0.94
6366,457,0.45
6366,528,0.43
6366,129,0.83
6366,679,0.63
6366,982,0.91
6366,408,0.97
6366,564,0.25
6366,78,0.96
6366,54,0.92
6366,232,0.35
6366,668,0.23
6366,703,0.28
6366,455,0.13
6366,55,0.69
6366,284,0.71
6366,708,0.14
6366,643,0.87
6366,669,0.14
6366,98,0.4
6366,795,0.23
6366,572,0.51
6366,456,0.77
6366,156,0.2
6366,915,0.71
6366,790,0.55
6366,30,0.83
6366,764,0.14
6366,477,0.41
6366,891,0.78
6366,65,0.13
6366,636,0.49
6366,226,0.12
6366,258,0.63
6366,348,0.92
6366,350,0.43
6366,367,0.17
6366,215,0.98
6366,599,0.58
6366,502,0.22
6366,699,0.71
6366,586,0.28
6366,205,0.13
6366,948,0.15
6366,521,0.21
6366,654,0.48
6366,411,0.73
6366,577,0.24
6366,164,0.74
6366,769,0.88
6366,866,0.86
6366,604,0.94
6366,184,0.61
6366,706,0.84
6367,280,0.56
6367,221,0.31
6367,335,0.39
6367,158,0.12
6367,576,0.19
6367,960,0.75
6367,979,0.49
6367,944,0.82
6367,691,0.73
6367,736,0.74
6367,623,0.15
6367,339,0.83
6367,431,0.47
6367,821,0.85
6367,135,0.78
6367,54,0.16
6367,680,0.53
6367,678,0.64
6367,967,0.22
6367,150,0.29
6367,633,0.95
6367,92,0.11
6367,458,0.31
6367,836,0.95
6367,133,0.42
6367,244,0.86
6367,693,0.64
6367,337,0.12
6367,505,0.94
6367,351,0.1
6367,343,0.72
6367,192,0.92
6367,45,0.54
6367,657,0.69
6367,551,0.81
6367,919,0.87
6367,403,0.47
6367,971,0.63
6367,33,0.46
6367,588,0.93
6367,778,0.4
6367,409,0.23
6367,468,0.54
6367,288,0.22
6367,917,0.2
6367,167,0.71
6367,321,0.49
6367,50,0.32
6367,589,0.78
6367,939,0.62
6367,347,0.23
6367,832,0.12
6367,765,0.39
6367,361,0.21
6367,865,0.7
6367,459,0.57
6367,824,0.35
6367,250,0.21
6367,355,0.52
6367,702,0.36
6367,60,0.46
6367,437,0.77
6367,203,0.45
6367,388,0.63
6367,210,0.45
6367,728,0.58
6367,611,0.68
6367,344,0.57
6367,969,0.8
6367,242,0.59
6367,590,0.86
6367,688,0.8
6367,349,0.41
6367,145,0.43
6367,176,0.73
6367,455,0.61
6367,266,0.6
6367,464,0.46
6367,381,0.42
6367,366,0.37
6367,168,0.61
6367,604,0.55
6367,901,0.96
6367,814,0.59
6367,87,0.15
6367,655,0.71
6367,793,0.69
6367,779,0.87
6367,333,0.96
6367,323,0.29
6367,924,0.63
6367,395,0.67
6367,784,0.16
6367,585,0.74
6367,138,0.84
6367,878,0.33
6367,222,0.64
6367,151,0.87
6367,231,0.4
6367,823,0.36
6368,358,0.21
6368,586,0.57
6368,391,0.6
6368,488,0.68
6368,324,0.44
6368,884,0.34
6368,949,0.32
6368,905,0.26
6368,714,0.92
6368,466,0.16
6368,446,0.37
6368,259,0.2
6368,549,0.21
6368,12,0.49
6368,412,0.18
6368,570,0.27
6368,448,0.68
6368,608,0.4
6368,550,0.38
6368,759,0.1
6368,403,0.72
6368,529,0.66
6368,618,0.79
6368,737,0.96
6368,863,0.63
6368,432,0.18
6368,178,0.93
6368,165,0.34
6368,610,0.76
6368,483,0.14
6368,715,0.68
6368,666,0.66
6368,332,0.9
6368,704,0.24
6368,202,1.0
6368,64,0.54
6368,243,0.45
6368,646,0.54
6368,451,0.39
6368,607,0.3
6368,595,0.14
6368,30,0.72
6368,872,0.83
6368,290,0.65
6368,26,0.6
6368,961,0.79
6368,219,0.33
6368,436,0.18
6368,386,0.13
6368,175,0.22
6368,531,0.58
6368,747,0.43
6368,95,0.12
6368,564,0.4
6368,530,0.13
6368,241,0.54
6368,364,0.85
6368,734,0.77
6368,114,0.42
6368,440,0.65
6368,916,0.6
6368,435,0.41
6368,59,0.68
6368,845,0.89
6368,698,0.31
6368,831,0.35
6368,850,0.73
6368,726,0.4
6368,878,0.15
6368,333,0.72
6368,7,0.63
6368,613,0.36
6368,532,0.66
6368,197,0.24
6368,23,0.91
6368,681,0.29
6368,61,0.9
6368,814,0.34
6368,873,0.3
6368,142,0.28
6368,270,0.29
6368,293,0.76
6368,980,0.72
6368,456,0.63
6368,107,0.9
6368,6,0.12
6368,360,0.93
6368,148,0.12
6368,711,0.47
6368,703,0.68
6368,506,0.18
6368,90,0.79
6368,665,0.61
6368,673,0.76
6368,917,0.3
6368,166,0.45
6368,375,0.16
6368,224,0.32
6368,366,0.3
6368,420,0.97
6369,432,0.4
6369,179,0.54
6369,396,0.87
6369,186,0.81
6369,157,0.74
6369,937,0.33
6369,46,0.7
6369,985,0.52
6369,484,0.96
6369,438,0.35
6369,903,0.61
6369,358,0.85
6369,475,0.63
6369,512,0.47
6369,101,0.71
6369,127,0.34
6369,779,0.82
6369,109,0.46
6369,168,0.97
6369,856,0.93
6369,662,0.35
6369,287,0.25
6369,579,0.43
6369,244,0.67
6369,505,0.58
6369,165,0.31
6369,195,0.48
6369,458,0.57
6369,377,0.98
6369,913,0.28
6369,268,0.32
6369,621,0.15
6369,612,0.31
6369,551,0.93
6369,419,0.46
6369,61,0.41
6369,483,0.17
6369,185,0.27
6369,964,0.49
6369,42,0.67
6369,711,0.65
6369,37,0.13
6369,535,0.49
6369,114,0.22
6369,44,0.63
6369,170,0.78
6369,683,0.75
6369,938,0.39
6369,915,0.54
6369,420,0.71
6369,963,0.26
6369,203,0.48
6369,925,0.8
6369,656,0.12
6369,17,0.31
6369,900,0.16
6369,498,0.97
6369,97,0.69
6369,262,0.74
6369,818,0.77
6369,608,0.24
6369,959,0.74
6369,690,0.68
6369,780,0.68
6369,482,0.62
6369,721,0.24
6369,283,0.68
6369,345,0.64
6369,778,0.45
6369,502,0.22
6369,75,0.66
6369,198,0.77
6369,83,0.29
6369,753,0.58
6369,954,0.63
6369,788,0.75
6369,605,0.2
6369,316,0.25
6369,971,0.8
6369,321,0.36
6369,940,0.97
6369,338,0.68
6369,651,0.97
6369,451,0.57
6369,60,0.13
6369,776,0.44
6369,428,0.2
6369,798,0.21
6369,21,0.78
6369,663,0.14
6369,596,0.81
6369,331,0.26
6369,58,0.9
6369,223,0.89
6369,332,0.52
6369,799,0.81
6369,553,0.4
6369,278,0.53
6369,845,0.18
6369,552,0.25
6370,61,0.31
6370,125,0.66
6370,883,0.11
6370,504,0.81
6370,681,0.49
6370,566,0.42
6370,39,0.95
6370,682,0.56
6370,590,0.5
6370,885,0.14
6370,950,0.24
6370,96,0.45
6370,517,0.31
6370,780,0.62
6370,947,0.53
6370,131,0.36
6370,186,0.65
6370,917,0.47
6370,470,0.6
6370,847,0.19
6370,723,0.59
6370,173,0.85
6370,967,0.42
6370,753,0.96
6370,912,0.9
6370,104,0.85
6370,288,0.4
6370,261,0.87
6370,401,0.29
6370,458,0.56
6370,781,0.21
6370,816,0.33
6370,579,0.84
6370,603,0.12
6370,140,0.49
6370,921,0.39
6370,314,0.33
6370,552,0.98
6370,792,0.69
6370,700,0.88
6370,422,0.44
6370,103,0.92
6370,363,0.81
6370,227,0.3
6370,943,0.25
6370,858,0.21
6370,803,0.35
6370,740,0.43
6370,548,0.31
6370,26,0.57
6370,951,0.32
6370,475,0.44
6370,487,0.67
6370,577,0.86
6370,645,0.63
6370,249,0.63
6370,179,0.42
6370,776,0.77
6370,124,0.38
6370,796,0.56
6370,92,0.45
6370,366,0.23
6370,606,0.91
6370,920,0.35
6370,592,0.86
6370,35,0.13
6370,377,0.38
6370,801,0.69
6370,798,0.86
6370,270,0.57
6370,371,0.74
6370,804,0.41
6370,600,0.88
6370,54,0.85
6370,505,0.66
6370,102,0.9
6370,76,0.59
6370,966,0.64
6370,253,0.41
6370,452,0.88
6370,821,0.29
6370,321,0.76
6370,937,0.24
6370,543,0.27
6370,94,0.49
6370,247,0.26
6370,556,0.91
6370,346,0.61
6370,663,0.9
6370,240,0.94
6370,726,0.99
6370,608,0.29
6370,286,0.35
6370,497,0.67
6370,20,0.19
6370,155,0.61
6370,589,0.47
6370,959,0.97
6370,914,0.55
6370,994,0.4
6371,216,0.62
6371,987,0.48
6371,319,0.61
6371,4,0.74
6371,811,0.53
6371,441,0.39
6371,626,0.41
6371,710,0.36
6371,534,0.82
6371,967,0.28
6371,589,0.24
6371,326,0.57
6371,105,0.79
6371,713,0.2
6371,108,0.72
6371,549,0.33
6371,264,0.88
6371,555,0.16
6371,79,0.94
6371,556,0.79
6371,703,0.85
6371,442,0.44
6371,260,0.41
6371,714,0.51
6371,477,0.45
6371,168,0.46
6371,388,0.93
6371,397,0.62
6371,858,0.46
6371,1,0.54
6371,394,0.54
6371,296,0.76
6371,62,0.25
6371,483,0.14
6371,207,0.83
6371,469,0.7
6371,321,0.77
6371,743,0.36
6371,692,0.25
6371,322,0.17
6371,554,0.74
6371,364,0.24
6371,298,0.27
6371,56,0.57
6371,548,0.34
6371,315,0.22
6371,564,0.25
6371,726,0.94
6371,157,0.5
6371,505,0.97
6371,353,0.74
6371,577,0.34
6371,443,0.87
6371,72,0.8
6371,900,0.86
6371,138,0.57
6371,437,0.32
6371,215,0.17
6371,147,0.43
6371,880,0.11
6371,230,0.16
6371,249,0.34
6371,754,0.45
6371,812,0.97
6371,453,0.81
6371,244,0.53
6371,728,0.66
6371,536,0.78
6371,129,0.86
